,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060011.1_3207950_3209240_neg,H5029_15175,QPN99184.1,hisD,3207950,3209240,neg,,histidinol dehydrogenase,,1.1.1.23,,COORDINATES: similar to AA sequence:RefSeq:WP_017387694.1
CDS_CP060011.1_3209345_3210029_neg,H5029_15180,QPN99185.1,,3209345,3210029,neg,,ATP phosphoribosyltransferase,,2.4.2.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004997803.1
CDS_CP060011.1_3210028_3211285_neg,H5029_15185,QPN99186.1,murA,3210028,3211285,neg,,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,,2.5.1.7,,COORDINATES: similar to AA sequence:RefSeq:YP_004997802.1
CDS_CP060011.1_3211291_3211543_neg,H5029_15190,QPN99187.1,ibaG,3211291,3211543,neg,,BolA family iron metabolism protein IbaG,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997801.1
CDS_CP060011.1_3211682_3212021_neg,H5029_15195,QPN99188.1,raiA,3211682,3212021,neg,,ribosome-associated translation inhibitor RaiA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997800.1
CDS_CP060011.1_3212189_3213638_neg,H5029_15200,QPN99189.1,,3212189,3213638,neg,,RNA polymerase factor sigma-54,,2.7.7.6,,COORDINATES: similar to AA sequence:RefSeq:WP_019456520.1
CDS_CP060011.1_3219946_3220696_pos,H5029_15230,QPO01524.1,,3219946,3220696,pos,,VacJ family lipoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997798.1
CDS_CP060011.1_3220811_3221780_pos,H5029_15235,QPN99190.1,gigA,3220811,3221780,pos,,RsbU family protein phosphatase GigA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997797.1
CDS_CP060011.1_3221882_3222404_pos,H5029_15240,QPN99191.1,gigB,3221882,3222404,pos,,anti-anti-sigma factor GigB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997796.1
CDS_CP060011.1_3222430_3223255_pos,H5029_15245,QPN99192.1,,3222430,3223255,pos,,carbon-nitrogen hydrolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997795.1
CDS_CP060011.1_3223269_3223647_pos,H5029_15250,QPN99193.1,,3223269,3223647,pos,,DUF4951 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997794.1
CDS_CP060011.1_3223807_3224245_pos,H5029_15255,QPN99194.1,,3223807,3224245,pos,,MarR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997793.1
CDS_CP060011.1_3224332_3224764_pos,H5029_15260,QPN99195.1,,3224332,3224764,pos,,organic hydroperoxide resistance protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997792.1
CDS_CP060011.1_3224818_3226309_neg,H5029_15265,QPN99196.1,gspE,3224818,3226309,neg,,type II secretion system ATPase GspE,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997791.1
CDS_CP060011.1_3226405_3227227_pos,H5029_15270,QPN99197.1,,3226405,3227227,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997790.1
CDS_CP060011.1_3227236_3228154_pos,H5029_15275,QPN99198.1,,3227236,3228154,pos,,mechanosensitive ion channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997789.1
CDS_CP060011.1_3228143_3230753_neg,H5029_15280,,,3228143,3230753,neg,True,DUF2339 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997788.1
CDS_CP060011.1_3230761_3231852_neg,H5029_15285,QPN99199.1,,3230761,3231852,neg,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_3231885_3232140_neg,H5029_15290,QPN99200.1,,3231885,3232140,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP060011.1_3232294_3235066_pos,H5029_15295,QPN99201.1,polA,3232294,3235066,pos,,DNA polymerase I,,2.7.7.7,,COORDINATES: similar to AA sequence:RefSeq:YP_004997787.1
CDS_CP060011.1_3235125_3235695_neg,H5029_15300,QPN99202.1,,3235125,3235695,neg,,YggT family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997786.1
CDS_CP060011.1_3235716_3236553_neg,H5029_15305,QPO01525.1,,3235716,3236553,neg,,pyrroline-5-carboxylate reductase,,1.5.1.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997785.1
CDS_CP060011.1_3236524_3237928_neg,H5029_15310,QPN99203.1,tilS,3236524,3237928,neg,,tRNA lysidine(34) synthetase TilS,,6.3.4.19,,COORDINATES: similar to AA sequence:RefSeq:WP_012300732.1
CDS_CP060011.1_3237864_3238686_neg,H5029_15315,QPN99204.1,,3237864,3238686,neg,,acetyl-CoA carboxylase carboxyltransferase subunit alpha,,6.4.1.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997783.1
CDS_CP060011.1_3238704_3240225_neg,H5029_15320,QPN99205.1,ppx,3238704,3240225,neg,,exopolyphosphatase,,3.6.1.11,,COORDINATES: similar to AA sequence:RefSeq:YP_004997782.1
CDS_CP060011.1_3240504_3240831_pos,H5029_15325,QPN99206.1,trxA,3240504,3240831,pos,,thioredoxin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997781.1
CDS_CP060011.1_3241152_3242421_pos,H5029_15330,QPN99207.1,rho,3241152,3242421,pos,,transcription termination factor Rho,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997780.1
CDS_CP060011.1_3242615_3242741_neg,H5029_15335,QPN99208.1,,3242615,3242741,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997779.1
CDS_CP060011.1_3242835_3243102_pos,H5029_15340,QPN99209.1,,3242835,3243102,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004738193.1
CDS_CP060011.1_3243271_3243568_neg,H5029_15345,QPN99210.1,,3243271,3243568,neg,,integration host factor subunit alpha,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997777.1
CDS_CP060011.1_3243564_3245946_neg,H5029_15350,QPN99211.1,pheT,3243564,3245946,neg,,phenylalanine--tRNA ligase subunit beta,,6.1.1.20,,COORDINATES: similar to AA sequence:RefSeq:YP_004997776.1
CDS_CP060011.1_3245979_3246960_neg,H5029_15355,QPN99212.1,pheS,3245979,3246960,neg,,phenylalanine--tRNA ligase subunit alpha,,6.1.1.20,,COORDINATES: similar to AA sequence:RefSeq:YP_004997775.1
CDS_CP060011.1_3247117_3248119_pos,H5029_15360,QPO01526.1,,3247117,3248119,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997774.1
CDS_CP060011.1_3248547_3249162_pos,H5029_15365,QPN99213.1,,3248547,3249162,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP060011.1_3249182_3250274_pos,H5029_15370,QPN99214.1,,3249182,3250274,pos,,ImmA/IrrE family metallo-endopeptidase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001099514.1
CDS_CP060011.1_3250319_3250679_neg,H5029_15375,QPN99215.1,rplT,3250319,3250679,neg,,50S ribosomal protein L20,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000124858.1
CDS_CP060011.1_3250690_3250885_neg,H5029_15380,QPN99216.1,rpmI,3250690,3250885,neg,,50S ribosomal protein L35,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997772.1
CDS_CP060011.1_3251133_3252384_pos,H5029_15385,QPN99217.1,nreB,3251133,3252384,pos,,nickel resistance MFS transporter NreB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997770.1
CDS_CP060011.1_3252423_3252852_neg,H5029_15390,QPN99218.1,,3252423,3252852,neg,,DedA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019767966.1
CDS_CP060011.1_3252904_3253525_neg,H5029_15395,QPN99219.1,,3252904,3253525,neg,,glutathione S-transferase N-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997768.1
CDS_CP060011.1_3253730_3254282_neg,H5029_15400,QPO01527.1,infC,3253730,3254282,neg,,translation initiation factor IF-3,,,,COORDINATES: similar to AA sequence:RefSeq:WP_011182684.1
CDS_CP060011.1_3254287_3256210_neg,H5029_15405,QPN99220.1,thrS,3254287,3256210,neg,,threonine--tRNA ligase,,6.1.1.3,,COORDINATES: similar to AA sequence:RefSeq:YP_004997766.1
CDS_CP060011.1_3256621_3258250_pos,H5029_15410,QPN99221.1,,3256621,3258250,pos,,acyl-CoA synthetase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997765.1
CDS_CP060011.1_3258310_3258847_neg,H5029_15415,QPN99222.1,,3258310,3258847,neg,,ribosome-associated protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997764.1
CDS_CP060011.1_3258849_3259119_neg,H5029_15420,QPN99223.1,,3258849,3259119,neg,,HPr family phosphocarrier protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000567533.1
CDS_CP060011.1_3259115_3259967_neg,H5029_15425,QPN99224.1,rapZ,3259115,3259967,neg,,RNase adapter RapZ,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004903437.1
CDS_CP060011.1_3259989_3260838_neg,H5029_15430,QPN99225.1,,3259989,3260838,neg,,pantoate--beta-alanine ligase,,6.3.2.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004997761.1
CDS_CP060011.1_3260841_3261651_neg,H5029_15435,QPN99226.1,panB,3260841,3261651,neg,,3-methyl-2-oxobutanoate hydroxymethyltransferase,,2.1.2.11,,COORDINATES: similar to AA sequence:RefSeq:YP_004997760.1
CDS_CP060011.1_3261696_3262179_neg,H5029_15440,QPN99227.1,folK,3261696,3262179,neg,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,,2.7.6.3,,COORDINATES: similar to AA sequence:RefSeq:YP_004997759.1
CDS_CP060011.1_3262175_3263639_neg,H5029_15445,QPN99228.1,pcnB,3262175,3263639,neg,,polynucleotide adenylyltransferase PcnB,,2.7.7.19,,COORDINATES: similar to AA sequence:RefSeq:WP_001194205.1
CDS_CP060011.1_3263763_3264174_neg,H5029_15450,QPN99229.1,,3263763,3264174,neg,,ComEA family DNA-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005112082.1
CDS_CP060011.1_3264142_3264949_neg,H5029_15455,QPN99230.1,mazG,3264142,3264949,neg,,nucleoside triphosphate pyrophosphohydrolase,,3.6.1.9,,COORDINATES: similar to AA sequence:RefSeq:YP_004997756.1
CDS_CP060011.1_3265060_3265834_pos,H5029_15460,QPN99231.1,,3265060,3265834,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997755.1
CDS_CP060011.1_3265878_3268185_neg,H5029_15465,QPN99232.1,,3265878,3268185,neg,,"bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997754.1
CDS_CP060011.1_3268215_3269607_neg,H5029_15470,QPN99233.1,rlmD,3268215,3269607,neg,,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,,2.1.1.190,,COORDINATES: similar to AA sequence:RefSeq:YP_004997753.1
CDS_CP060011.1_3269616_3270435_neg,H5029_15475,QPN99234.1,,3269616,3270435,neg,,3'-5' exonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997752.1
CDS_CP060011.1_3270457_3271372_neg,H5029_15480,QPN99235.1,cysM,3270457,3271372,neg,,cysteine synthase CysM,,2.5.1.47,,COORDINATES: similar to AA sequence:RefSeq:WP_000072603.1
CDS_CP060011.1_3271544_3274352_pos,H5029_15485,QPN99236.1,,3271544,3274352,pos,,response regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997750.1
CDS_CP060011.1_3274448_3275237_pos,H5029_15490,QPN99237.1,,3274448,3275237,pos,,crotonase/enoyl-CoA hydratase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997749.1
CDS_CP060011.1_3275247_3276114_pos,H5029_15495,QPN99238.1,,3275247,3276114,pos,,NAD(P)-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997748.1
CDS_CP060011.1_3276130_3276925_pos,H5029_15500,QPN99239.1,,3276130,3276925,pos,,TIM barrel protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997747.1
CDS_CP060011.1_3277006_3277408_pos,H5029_15505,QPN99240.1,rsfS,3277006,3277408,pos,,ribosome silencing factor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001047580.1
CDS_CP060011.1_3277659_3278481_pos,H5029_15510,QPN99241.1,,3277659,3278481,pos,,SDR family NAD(P)-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997744.1
CDS_CP060011.1_3278533_3279988_neg,H5029_15515,QPN99242.1,,3278533,3279988,neg,,NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997743.1
CDS_CP060011.1_3280000_3280315_neg,H5029_15520,QPN99243.1,,3280000,3280315,neg,,NAD(P) transhydrogenase subunit alpha,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016657443.1
CDS_CP060011.1_3280326_3281454_neg,H5029_15525,QPN99244.1,,3280326,3281454,neg,,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,,1.6.1.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997741.1
CDS_CP060011.1_3281693_3282620_pos,H5029_15530,QPN99245.1,,3281693,3282620,pos,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997740.1
CDS_CP060011.1_3282687_3283095_pos,H5029_15535,QPN99246.1,,3282687,3283095,pos,,RidA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997739.1
CDS_CP060011.1_3283113_3284298_pos,H5029_15540,QPN99247.1,,3283113,3284298,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997738.1
CDS_CP060011.1_3284446_3285451_pos,H5029_15545,QPN99248.1,dusA,3284446,3285451,pos,,tRNA dihydrouridine(20/20a) synthase DusA,,1.3.1.-,,COORDINATES: similar to AA sequence:RefSeq:WP_004836108.1
CDS_CP060011.1_3285786_3286296_pos,H5029_15550,QPN99249.1,,3285786,3286296,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997736.1
CDS_CP060011.1_3286303_3287197_neg,H5029_15555,QPN99250.1,,3286303,3287197,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004748306.1
CDS_CP060011.1_3287300_3287423_pos,H5029_15560,QPN99251.1,,3287300,3287423,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997733.1
CDS_CP060011.1_3287485_3288247_neg,H5029_15565,QPN99252.1,,3287485,3288247,neg,,tRNA threonylcarbamoyladenosine dehydratase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997732.1
CDS_CP060011.1_3288581_3291338_neg,H5029_15570,QPN99253.1,acnA,3288581,3291338,neg,,aconitate hydratase AcnA,,4.2.1.3,,COORDINATES: similar to AA sequence:RefSeq:WP_017396221.1
CDS_CP060011.1_3291462_3292275_neg,H5029_15575,QPN99254.1,,3291462,3292275,neg,,TatD family hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997730.1
CDS_CP060011.1_3292274_3293216_neg,H5029_15580,QPN99255.1,,3292274,3293216,neg,,DUF3298 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006580420.1
CDS_CP060011.1_3293303_3294146_neg,H5029_15585,QPN99256.1,,3293303,3294146,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997728.1
CDS_CP060011.1_3294215_3295808_neg,H5029_15590,QPN99257.1,,3294215,3295808,neg,,peptide chain release factor 3,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997727.1
CDS_CP060011.1_3296011_3296875_neg,H5029_15595,QPN99258.1,,3296011,3296875,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997726.1
CDS_CP060011.1_3297205_3297778_pos,H5029_15600,QPN99259.1,,3297205,3297778,pos,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002067233.1
CDS_CP060011.1_3297993_3298455_neg,H5029_15605,QPN99260.1,,3297993,3298455,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001206172.1
CDS_CP060011.1_3299161_3301216_neg,H5029_15610,QPN99261.1,,3299161,3301216,neg,,EAL domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006580425.1
CDS_CP060011.1_3301546_3302563_neg,H5029_15615,QPN99262.1,ilvC,3301546,3302563,neg,,ketol-acid reductoisomerase,,1.1.1.86,,COORDINATES: similar to AA sequence:RefSeq:YP_004997723.1
CDS_CP060011.1_3302595_3303087_neg,H5029_15620,QPN99263.1,ilvN,3302595,3303087,neg,,acetolactate synthase small subunit,,2.2.1.6,,COORDINATES: similar to AA sequence:RefSeq:YP_004997722.1
CDS_CP060011.1_3303086_3304811_neg,H5029_15625,QPN99264.1,,3303086,3304811,neg,,acetolactate synthase 3 large subunit,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816391.1
CDS_CP060011.1_3305299_3306390_pos,H5029_15630,QPN99265.1,,3305299,3306390,pos,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_3306504_3306840_pos,H5029_15635,QPN99266.1,,3306504,3306840,pos,,DUF4124 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001054470.1
CDS_CP060011.1_3307026_3309651_pos,H5029_15640,QPN99267.1,,3307026,3309651,pos,,leucine--tRNA ligase,,6.1.1.4,,COORDINATES: similar to AA sequence:RefSeq:YP_004997720.1
CDS_CP060011.1_3309678_3310188_pos,H5029_15645,QPN99268.1,,3309678,3310188,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997719.1
CDS_CP060011.1_3310207_3311197_pos,H5029_15650,QPN99269.1,holA,3310207,3311197,pos,,DNA polymerase III subunit delta,,2.7.7.7,,COORDINATES: similar to AA sequence:RefSeq:WP_000762835.1
CDS_CP060011.1_3311304_3312645_pos,H5029_15655,QPN99270.1,macA,3311304,3312645,pos,,MacA family efflux pump subunit,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997717.1
CDS_CP060011.1_3312647_3314642_pos,H5029_15660,QPN99271.1,macB,3312647,3314642,pos,,MacB family efflux pump subunit,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997716.1
CDS_CP060011.1_3314664_3316059_pos,H5029_15665,QPO01528.1,adeC,3314664,3316059,pos,,AdeC/AdeK/OprM family multidrug efflux complex outer membrane factor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997715.1
CDS_CP060011.1_3316128_3316932_neg,H5029_15670,QPN99272.1,,3316128,3316932,neg,,enoyl-ACP reductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_009506089.1
CDS_CP060011.1_3317068_3317800_neg,H5029_15675,QPN99273.1,,3317068,3317800,neg,,Bax inhibitor-1/YccA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997713.1
CDS_CP060011.1_3317955_3318522_neg,H5029_15680,QPN99274.1,orn,3317955,3318522,neg,,oligoribonuclease,,3.1.-.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997712.1
CDS_CP060011.1_3318647_3319706_pos,H5029_15685,QPN99275.1,rsgA,3318647,3319706,pos,,ribosome small subunit-dependent GTPase A,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997711.1
CDS_CP060011.1_3319803_3320220_pos,H5029_15690,QPN99276.1,,3319803,3320220,pos,,rhodanese-like domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997710.1
CDS_CP060011.1_3320231_3320489_pos,H5029_15695,QPN99277.1,grxC,3320231,3320489,pos,,glutaredoxin 3,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997709.1
CDS_CP060011.1_3320516_3320975_pos,H5029_15700,QPN99278.1,secB,3320516,3320975,pos,,protein-export chaperone SecB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997708.1
CDS_CP060011.1_3321042_3321699_neg,H5029_15705,QPN99279.1,,3321042,3321699,neg,,4'-phosphopantetheinyl transferase superfamily protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005124771.1
CDS_CP060011.1_3321816_3323226_neg,H5029_15710,QPN99280.1,der,3321816,3323226,neg,,ribosome biogenesis GTPase Der,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997687.1
CDS_CP060011.1_3323413_3324559_neg,H5029_15715,QPN99281.1,bamB,3323413,3324559,neg,,outer membrane protein assembly factor BamB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997686.1
CDS_CP060011.1_3324558_3325257_neg,H5029_15720,QPN99282.1,,3324558,3325257,neg,,tetratricopeptide repeat protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997685.1
CDS_CP060011.1_3325285_3326578_neg,H5029_15725,QPN99283.1,hisS,3325285,3326578,neg,,histidine--tRNA ligase,,6.1.1.21,,COORDINATES: similar to AA sequence:RefSeq:YP_004997684.1
CDS_CP060011.1_3326574_3327690_neg,H5029_15730,QPN99284.1,ispG,3326574,3327690,neg,,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,,1.17.7.1,,COORDINATES: similar to AA sequence:RefSeq:WP_017388396.1
CDS_CP060011.1_3327711_3328503_neg,H5029_15735,QPN99285.1,,3327711,3328503,neg,,helix-turn-helix domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997681.1
CDS_CP060011.1_3328493_3329294_neg,H5029_15740,QPN99286.1,pilW,3328493,3329294,neg,,type IV pilus biogenesis/stability protein PilW,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005136899.1
CDS_CP060011.1_3329309_3330542_neg,H5029_15745,QPN99287.1,rlmN,3329309,3330542,neg,,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,,2.1.1.192,,COORDINATES: similar to AA sequence:RefSeq:YP_004997679.1
CDS_CP060011.1_3330664_3331096_neg,H5029_15750,QPN99288.1,ndk,3330664,3331096,neg,,nucleoside-diphosphate kinase,,2.7.4.6,,COORDINATES: similar to AA sequence:RefSeq:WP_000963851.1
CDS_CP060011.1_3331209_3331410_neg,H5029_15755,QPN99289.1,iscX,3331209,3331410,neg,,Fe-S cluster assembly protein IscX,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997677.1
CDS_CP060011.1_3331509_3332061_neg,H5029_15760,QPN99290.1,,3331509,3332061,neg,,phosphatase PAP2 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005036937.1
CDS_CP060011.1_3332085_3333384_neg,H5029_15765,QPO01529.1,,3332085,3333384,neg,,glycosyltransferase family 1 protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997675.1
CDS_CP060011.1_3333522_3335706_neg,H5029_15770,QPN99291.1,,3333522,3335706,neg,,carboxy terminal-processing peptidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997674.1
CDS_CP060011.1_3335898_3336918_pos,H5029_15775,QPN99292.1,nagZ,3335898,3336918,pos,,beta-N-acetylhexosaminidase,,3.2.1.52,,COORDINATES: similar to AA sequence:RefSeq:YP_004997673.1
CDS_CP060011.1_3337002_3337845_pos,H5029_15780,QPN99293.1,,3337002,3337845,pos,,class I SAM-dependent methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997672.1
CDS_CP060011.1_3337897_3339211_neg,H5029_15785,QPN99294.1,,3337897,3339211,neg,,alpha/beta hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005079144.1
CDS_CP060011.1_3339510_3340776_pos,H5029_15790,QPN99295.1,,3339510,3340776,pos,,glutamate-5-semialdehyde dehydrogenase,,1.2.1.41,,COORDINATES: similar to AA sequence:RefSeq:YP_004997670.1
CDS_CP060011.1_3340892_3342521_neg,H5029_15795,QPN99296.1,,3340892,3342521,neg,,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997669.1
CDS_CP060011.1_3342695_3343208_neg,H5029_15800,QPN99297.1,,3342695,3343208,neg,,gluconokinase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997668.1
CDS_CP060011.1_3343225_3344584_neg,H5029_15805,QPN99298.1,,3343225,3344584,neg,,gluconate permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997667.1
CDS_CP060011.1_3344779_3345400_neg,H5029_15810,QPN99299.1,eda,3344779,3345400,neg,,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,,4.1.2.14,,COORDINATES: similar to AA sequence:RefSeq:YP_004997666.1
CDS_CP060011.1_3345420_3347274_neg,H5029_15815,QPN99300.1,,3345420,3347274,neg,,phosphogluconate dehydratase,,4.2.1.12,,COORDINATES: similar to AA sequence:RefSeq:WP_020752769.1
CDS_CP060011.1_3348036_3349239_pos,H5029_15820,QPN99301.1,,3348036,3349239,pos,,acetate kinase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002053506.1
CDS_CP060011.1_3349282_3351427_pos,H5029_15825,QPN99302.1,pta,3349282,3351427,pos,,phosphate acetyltransferase,,2.3.1.8,,COORDINATES: similar to AA sequence:RefSeq:YP_004997662.1
CDS_CP060011.1_3351652_3353179_pos,H5029_15830,QPN99303.1,,3351652,3353179,pos,,fumarate hydratase,,4.2.1.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997661.1
CDS_CP060011.1_3353321_3353876_pos,H5029_15835,QPN99304.1,,3353321,3353876,pos,,DUF2059 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997660.1
CDS_CP060011.1_3353900_3354617_neg,H5029_15840,QPN99305.1,,3353900,3354617,neg,,DUF2846 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997659.1
CDS_CP060011.1_3354763_3356077_neg,H5029_15845,QPN99306.1,clpX,3354763,3356077,neg,,ATP-dependent Clp protease ATP-binding subunit ClpX,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997658.1
CDS_CP060011.1_3356178_3356784_neg,H5029_15850,QPN99307.1,clpP,3356178,3356784,neg,,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,,3.4.21.92,,COORDINATES: similar to AA sequence:RefSeq:YP_004997657.1
CDS_CP060011.1_3356976_3358311_neg,H5029_15855,QPN99308.1,,3356976,3358311,neg,,trigger factor,,5.2.1.8,,COORDINATES: similar to AA sequence:RefSeq:YP_004997656.1
CDS_CP060011.1_3358786_3361030_pos,H5029_15860,QPN99309.1,,3358786,3361030,pos,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002028898.1
CDS_CP060011.1_3361127_3361820_pos,H5029_15865,QPN99310.1,,3361127,3361820,pos,,Fe2+-dependent dioxygenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997654.1
CDS_CP060011.1_3362278_3363976_pos,H5029_15870,QPN99311.1,leuA,3362278,3363976,pos,,2-isopropylmalate synthase,,2.3.3.13,,COORDINATES: similar to AA sequence:RefSeq:YP_004997653.1
