,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_NZ_CP065432.1_3533231_3533837_neg,I5593_RS16985,WP_000053842.1,,3533231,3533837,neg,,glutathione S-transferase family protein,,,I5593_16985,COORDINATES: similar to AA sequence:RefSeq:YP_004997583.1
CDS_NZ_CP065432.1_3533886_3534582_neg,I5593_RS16990,WP_000091410.1,,3533886,3534582,neg,,YafY family transcriptional regulator,,,I5593_16990,COORDINATES: similar to AA sequence:RefSeq:YP_004997582.1
CDS_NZ_CP065432.1_3534655_3535330_neg,I5593_RS16995,WP_000054127.1,,3534655,3535330,neg,,HAD-IA family hydrolase,,,I5593_16995,COORDINATES: similar to AA sequence:RefSeq:YP_004997581.1
CDS_NZ_CP065432.1_3535326_3536259_neg,I5593_RS17000,WP_001089412.1,,3535326,3536259,neg,,RluA family pseudouridine synthase,,,I5593_17000,COORDINATES: similar to AA sequence:RefSeq:WP_005133243.1
CDS_NZ_CP065432.1_3536981_3540314_pos,I5593_RS17005,WP_000827321.1,,3536981,3540314,pos,,Rne/Rng family ribonuclease,,,I5593_17005,COORDINATES: similar to AA sequence:RefSeq:YP_004997578.1
CDS_NZ_CP065432.1_3540506_3542348_pos,I5593_RS17010,WP_000084317.1,,3540506,3542348,pos,,long-chain-acyl-CoA synthetase,,,I5593_17010,COORDINATES: similar to AA sequence:RefSeq:YP_004997577.1
CDS_NZ_CP065432.1_3542817_3543714_neg,I5593_RS17025,WP_000375496.1,,3542817,3543714,neg,,LysR family transcriptional regulator,,,I5593_17025,COORDINATES: similar to AA sequence:RefSeq:YP_004997576.1
CDS_NZ_CP065432.1_3543826_3544582_pos,I5593_RS17030,WP_000207243.1,,3543826,3544582,pos,,SDR family oxidoreductase,,,I5593_17030,COORDINATES: similar to AA sequence:RefSeq:YP_004997575.1
CDS_NZ_CP065432.1_3544633_3545788_neg,I5593_RS17035,WP_000279709.1,hemW,3544633,3545788,neg,,radical SAM family heme chaperone HemW,,,I5593_17035,COORDINATES: similar to AA sequence:RefSeq:YP_004997574.1
CDS_NZ_CP065432.1_3545905_3546367_pos,I5593_RS17040,WP_001984522.1,,3545905,3546367,pos,,DMT family transporter,,,I5593_17040,COORDINATES: similar to AA sequence:RefSeq:WP_001984522.1
CDS_NZ_CP065432.1_3546400_3547747_pos,I5593_RS17045,WP_000073361.1,abeM,3546400,3547747,pos,,multidrug efflux MATE transporter AbeM,,,I5593_17045,COORDINATES: similar to AA sequence:RefSeq:WP_000073361.1
CDS_NZ_CP065432.1_3547781_3549032_neg,I5593_RS17050,WP_000205417.1,,3547781,3549032,neg,,acyl-CoA dehydrogenase family protein,,,I5593_17050,COORDINATES: similar to AA sequence:RefSeq:YP_004997571.1
CDS_NZ_CP065432.1_3549065_3550313_neg,I5593_RS17055,,,3549065,3550313,neg,True,SfnB family sulfur acquisition oxidoreductase,,,I5593_17055,COORDINATES: similar to AA sequence:RefSeq:YP_004997570.1
CDS_NZ_CP065432.1_3550570_3551869_pos,I5593_RS17060,WP_001096917.1,,3550570,3551869,pos,,ABC transporter,,,I5593_17060,COORDINATES: similar to AA sequence:RefSeq:YP_004997569.1
CDS_NZ_CP065432.1_3551970_3552225_pos,I5593_RS17065,WP_001224256.1,,3551970,3552225,pos,,type B 50S ribosomal protein L31,,,I5593_17065,COORDINATES: similar to AA sequence:RefSeq:YP_004997568.1
CDS_NZ_CP065432.1_3552477_3552810_pos,I5593_RS17070,WP_000046495.1,,3552477,3552810,pos,,HopJ type III effector protein,,,I5593_17070,COORDINATES: similar to AA sequence:RefSeq:YP_004997567.1
CDS_NZ_CP065432.1_3553312_3553693_neg,I5593_RS17075,WP_000291733.1,crcB,3553312,3553693,neg,,fluoride efflux transporter CrcB,,,I5593_17075,COORDINATES: similar to AA sequence:RefSeq:YP_004997565.1
CDS_NZ_CP065432.1_3553928_3554339_neg,I5593_RS17080,WP_000075982.1,,3553928,3554339,neg,,GFA family protein,,,I5593_17080,COORDINATES: similar to AA sequence:RefSeq:YP_004997564.1
CDS_NZ_CP065432.1_3554416_3555622_neg,I5593_RS17085,WP_000066776.1,,3554416,3555622,neg,,TIGR03862 family flavoprotein,,,I5593_17085,COORDINATES: similar to AA sequence:RefSeq:YP_004997563.1
CDS_NZ_CP065432.1_3555611_3556250_neg,I5593_RS17090,WP_001984526.1,,3555611,3556250,neg,,SAM-dependent methyltransferase,,,I5593_17090,COORDINATES: similar to AA sequence:RefSeq:YP_004997562.1
CDS_NZ_CP065432.1_3556337_3556532_pos,I5593_RS17095,WP_001138289.1,,3556337,3556532,pos,,DNA gyrase inhibitor YacG,,,I5593_17095,COORDINATES: similar to AA sequence:RefSeq:YP_004997561.1
CDS_NZ_CP065432.1_3556528_3557173_neg,I5593_RS17100,WP_000942275.1,,3556528,3557173,neg,,MBL fold metallo-hydrolase,,,I5593_17100,COORDINATES: similar to AA sequence:RefSeq:YP_004997560.1
CDS_NZ_CP065432.1_3557196_3558213_neg,I5593_RS17105,WP_000007335.1,hemH,3557196,3558213,neg,,ferrochelatase,,4.99.1.1,I5593_17105,COORDINATES: similar to AA sequence:RefSeq:YP_004997559.1
CDS_NZ_CP065432.1_3558286_3559291_neg,I5593_RS17110,WP_000887653.1,,3558286,3559291,neg,,DUF4062 domain-containing protein,,,I5593_17110,COORDINATES: similar to AA sequence:RefSeq:YP_004997558.1
CDS_NZ_CP065432.1_3559411_3560278_neg,I5593_RS17115,WP_000125347.1,murI,3559411,3560278,neg,,glutamate racemase,,5.1.1.3,I5593_17115,COORDINATES: similar to AA sequence:RefSeq:YP_004997557.1
CDS_NZ_CP065432.1_3560326_3560938_neg,I5593_RS17120,WP_000248027.1,,3560326,3560938,neg,,DUF1285 domain-containing protein,,,I5593_17120,COORDINATES: similar to AA sequence:RefSeq:YP_004997556.1
CDS_NZ_CP065432.1_3561124_3562837_pos,I5593_RS17125,WP_000400008.1,,3561124,3562837,pos,,electron transfer flavoprotein-ubiquinone oxidoreductase,,,I5593_17125,COORDINATES: similar to AA sequence:RefSeq:YP_004997555.1
CDS_NZ_CP065432.1_3562932_3563190_neg,I5593_RS17130,WP_000003406.1,tusA,3562932,3563190,neg,,sulfurtransferase TusA,,2.8.1.-,I5593_17130,COORDINATES: similar to AA sequence:RefSeq:YP_004997553.1
CDS_NZ_CP065432.1_3563374_3564214_pos,I5593_RS17135,WP_001154809.1,,3563374,3564214,pos,,CBS domain-containing protein,,,I5593_17135,COORDINATES: similar to AA sequence:RefSeq:WP_004794939.1
CDS_NZ_CP065432.1_3564210_3565770_pos,I5593_RS17140,WP_001203085.1,lnt,3564210,3565770,pos,,apolipoprotein N-acyltransferase,,,I5593_17140,COORDINATES: similar to AA sequence:RefSeq:YP_004997551.1
CDS_NZ_CP065432.1_3565771_3566110_neg,I5593_RS17145,WP_000434938.1,,3565771,3566110,neg,,tRNA-binding protein,,,I5593_17145,COORDINATES: similar to AA sequence:RefSeq:YP_004997550.1
CDS_NZ_CP065432.1_3566255_3566600_neg,I5593_RS17150,WP_000643174.1,,3566255,3566600,neg,,hypothetical protein,,,I5593_17150,COORDINATES: similar to AA sequence:RefSeq:YP_004997549.1
CDS_NZ_CP065432.1_3566867_3567449_neg,I5593_RS17155,WP_000865306.1,gspG,3566867,3567449,neg,,type II secretion system major pseudopilin GspG,,,I5593_17155,COORDINATES: similar to AA sequence:RefSeq:WP_005133258.1
CDS_NZ_CP065432.1_3567472_3568678_neg,I5593_RS17160,WP_001112089.1,gspF,3567472,3568678,neg,,type II secretion system inner membrane protein GspF,,,I5593_17160,COORDINATES: similar to AA sequence:RefSeq:YP_004997547.1
CDS_NZ_CP065432.1_3568826_3571055_pos,I5593_RS17165,WP_000156661.1,,3568826,3571055,pos,,primosomal protein N',,,I5593_17165,COORDINATES: similar to AA sequence:RefSeq:YP_004997546.1
CDS_NZ_CP065432.1_3571131_3572973_pos,I5593_RS17170,WP_000008979.1,,3571131,3572973,pos,,cation:proton antiporter,,,I5593_17170,COORDINATES: similar to AA sequence:RefSeq:YP_004997545.1
CDS_NZ_CP065432.1_3573138_3574014_pos,I5593_RS17175,WP_001281765.1,,3573138,3574014,pos,,Hsp33 family molecular chaperone HslO,,,I5593_17175,COORDINATES: similar to AA sequence:RefSeq:YP_004997544.1
CDS_NZ_CP065432.1_3574151_3574763_pos,I5593_RS17180,WP_001105726.1,,3574151,3574763,pos,,LysE family translocator,,,I5593_17180,COORDINATES: similar to AA sequence:RefSeq:WP_001105726.1
CDS_NZ_CP065432.1_3574913_3575870_pos,I5593_RS17185,WP_001107918.1,,3574913,3575870,pos,,DnaJ domain-containing protein,,,I5593_17185,COORDINATES: similar to AA sequence:RefSeq:YP_004997542.1
CDS_NZ_CP065432.1_3575881_3576211_pos,I5593_RS17190,WP_000207459.1,,3575881,3576211,pos,,MerR family transcriptional regulator,,,I5593_17190,COORDINATES: similar to AA sequence:RefSeq:YP_004997541.1
CDS_NZ_CP065432.1_3576457_3577669_neg,I5593_RS17195,WP_001198549.1,,3576457,3577669,neg,,magnesium transporter CorA family protein,,,I5593_17195,COORDINATES: similar to AA sequence:RefSeq:YP_004997540.1
CDS_NZ_CP065432.1_3577753_3579841_neg,I5593_RS17200,WP_001985790.1,pnp,3577753,3579841,neg,,polyribonucleotide nucleotidyltransferase,,2.7.7.8,I5593_17200,COORDINATES: similar to AA sequence:RefSeq:YP_004997539.1
CDS_NZ_CP065432.1_3580098_3580368_neg,I5593_RS17205,WP_001229357.1,rpsO,3580098,3580368,neg,,30S ribosomal protein S15,,,I5593_17205,COORDINATES: similar to AA sequence:RefSeq:YP_004997538.1
CDS_NZ_CP065432.1_3580580_3581879_pos,I5593_RS17210,WP_000689275.1,,3580580,3581879,pos,,EstA family serine hydrolase,,,I5593_17210,COORDINATES: similar to AA sequence:RefSeq:YP_004997537.1
CDS_NZ_CP065432.1_3582595_3584347_neg,I5593_RS17215,WP_000369439.1,recD,3582595,3584347,neg,,exodeoxyribonuclease V subunit alpha,,3.1.11.5,I5593_17215,COORDINATES: similar to AA sequence:RefSeq:YP_004997536.1
CDS_NZ_CP065432.1_3584455_3588154_neg,I5593_RS17220,WP_001088734.1,,3584455,3588154,neg,,UvrD-helicase domain-containing protein,,,I5593_17220,COORDINATES: similar to AA sequence:RefSeq:WP_001088713.1
CDS_NZ_CP065432.1_3588157_3591793_neg,I5593_RS17225,WP_000511246.1,,3588157,3591793,neg,,exodeoxyribonuclease V subunit gamma,,,I5593_17225,COORDINATES: similar to AA sequence:RefSeq:WP_005112362.1
CDS_NZ_CP065432.1_3591964_3592471_pos,I5593_RS17230,WP_000687235.1,,3591964,3592471,pos,,hypothetical protein,,,I5593_17230,COORDINATES: similar to AA sequence:RefSeq:YP_004997532.1
CDS_NZ_CP065432.1_3592493_3593912_neg,I5593_RS17235,WP_000003544.1,,3592493,3593912,neg,,polyphosphate--AMP phosphotransferase,,,I5593_17235,COORDINATES: similar to AA sequence:RefSeq:YP_004997531.1
CDS_NZ_CP065432.1_3594119_3594827_pos,I5593_RS17240,WP_000039806.1,,3594119,3594827,pos,,hypothetical protein,,,I5593_17240,COORDINATES: similar to AA sequence:RefSeq:YP_004997530.1
CDS_NZ_CP065432.1_3594975_3595923_pos,I5593_RS17245,WP_000064213.1,ubiE,3594975,3595923,pos,,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",,2.1.1.163,I5593_17245,COORDINATES: similar to AA sequence:RefSeq:YP_004997529.1
CDS_NZ_CP065432.1_3595934_3596603_pos,I5593_RS17250,WP_000269705.1,,3595934,3596603,pos,,hypothetical protein,,,I5593_17250,COORDINATES: similar to AA sequence:RefSeq:WP_017816104.1
CDS_NZ_CP065432.1_3596615_3598235_pos,I5593_RS17255,WP_000612218.1,,3596615,3598235,pos,,2-octaprenylphenol hydroxylase,,,I5593_17255,COORDINATES: similar to AA sequence:RefSeq:YP_004997527.1
CDS_NZ_CP065432.1_3598358_3599672_pos,I5593_RS17260,WP_000856567.1,,3598358,3599672,pos,,FAD-dependent monooxygenase,,,I5593_17260,COORDINATES: similar to AA sequence:RefSeq:YP_004997526.1
CDS_NZ_CP065432.1_3599825_3600599_pos,I5593_RS17265,WP_001066569.1,,3599825,3600599,pos,,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,,3.5.4.19,I5593_17265,COORDINATES: similar to AA sequence:RefSeq:YP_004997524.1
CDS_NZ_CP065432.1_3600608_3602111_pos,I5593_RS17270,WP_000065138.1,,3600608,3602111,pos,,AAA family ATPase,,,I5593_17270,COORDINATES: similar to AA sequence:RefSeq:YP_004997523.1
CDS_NZ_CP065432.1_3602134_3603517_pos,I5593_RS17275,WP_000764512.1,,3602134,3603517,pos,,AAA family ATPase,,,I5593_17275,COORDINATES: similar to AA sequence:RefSeq:WP_000764513.1
CDS_NZ_CP065432.1_3603831_3606681_pos,I5593_RS17280,WP_000381594.1,,3603831,3606681,pos,,monovalent cation/H+ antiporter subunit A,,,I5593_17280,COORDINATES: similar to AA sequence:RefSeq:YP_004997520.1
CDS_NZ_CP065432.1_3606677_3607046_pos,I5593_RS17285,WP_000624229.1,,3606677,3607046,pos,,Na+/H+ antiporter subunit C,,,I5593_17285,COORDINATES: similar to AA sequence:RefSeq:YP_004997519.1
CDS_NZ_CP065432.1_3607045_3608857_pos,I5593_RS17290,WP_000459268.1,,3607045,3608857,pos,,monovalent cation/H+ antiporter subunit D,,,I5593_17290,COORDINATES: similar to AA sequence:RefSeq:YP_004997518.1
CDS_NZ_CP065432.1_3608859_3609387_pos,I5593_RS17295,WP_001177205.1,,3608859,3609387,pos,,Na+/H+ antiporter subunit E,,,I5593_17295,COORDINATES: similar to AA sequence:RefSeq:YP_004997517.1
CDS_NZ_CP065432.1_3609383_3609659_pos,I5593_RS17300,WP_000154076.1,,3609383,3609659,pos,,monovalent cation/H+ antiporter subunit F,,,I5593_17300,COORDINATES: similar to AA sequence:RefSeq:WP_019456876.1
CDS_NZ_CP065432.1_3609671_3610076_pos,I5593_RS17305,WP_001167533.1,,3609671,3610076,pos,,Na+/H+ antiporter subunit G,,,I5593_17305,COORDINATES: similar to AA sequence:RefSeq:YP_004997515.1
CDS_NZ_CP065432.1_3610132_3610534_neg,I5593_RS17310,WP_000897046.1,,3610132,3610534,neg,,ribosome-binding factor A,,,I5593_17310,COORDINATES: similar to AA sequence:RefSeq:YP_004997514.1
CDS_NZ_CP065432.1_3610533_3613233_neg,I5593_RS17315,WP_000130326.1,infB,3610533,3613233,neg,,translation initiation factor IF-2,,,I5593_17315,COORDINATES: similar to AA sequence:RefSeq:YP_004997513.1
CDS_NZ_CP065432.1_3613243_3614728_neg,I5593_RS17320,WP_000532248.1,nusA,3613243,3614728,neg,,transcription termination/antitermination protein NusA,,,I5593_17320,COORDINATES: similar to AA sequence:RefSeq:YP_004997512.1
CDS_NZ_CP065432.1_3614765_3615290_neg,I5593_RS17325,WP_000777730.1,rimP,3614765,3615290,neg,,ribosome maturation factor RimP,,,I5593_17325,COORDINATES: similar to AA sequence:RefSeq:YP_004997511.1
CDS_NZ_CP065432.1_3615931_3616261_neg,I5593_RS17345,WP_000555569.1,secG,3615931,3616261,neg,,preprotein translocase subunit SecG,,,I5593_17345,COORDINATES: similar to AA sequence:RefSeq:YP_004997510.1
CDS_NZ_CP065432.1_3616273_3617068_neg,I5593_RS17350,WP_000016932.1,,3616273,3617068,neg,,triose-phosphate isomerase,,5.3.1.1,I5593_17350,COORDINATES: similar to AA sequence:RefSeq:WP_005065878.1
CDS_NZ_CP065432.1_3617358_3619071_pos,I5593_RS17355,WP_001274985.1,pilB,3617358,3619071,pos,,type IV-A pilus assembly ATPase PilB,,,I5593_17355,COORDINATES: similar to AA sequence:RefSeq:WP_002156910.1
CDS_NZ_CP065432.1_3619100_3620327_pos,I5593_RS17360,WP_000279216.1,,3619100,3620327,pos,,type II secretion system F family protein,,,I5593_17360,COORDINATES: similar to AA sequence:RefSeq:YP_004997507.1
CDS_NZ_CP065432.1_3620326_3621187_pos,I5593_RS17365,WP_001152283.1,,3620326,3621187,pos,,prepilin peptidase,,,I5593_17365,COORDINATES: similar to AA sequence:RefSeq:WP_004795021.1
CDS_NZ_CP065432.1_3621188_3621785_pos,I5593_RS17370,WP_000874125.1,,3621188,3621785,pos,,dephospho-CoA kinase,,2.7.1.24,I5593_17370,COORDINATES: similar to AA sequence:RefSeq:YP_004997504.1
CDS_NZ_CP065432.1_3621781_3622696_neg,I5593_RS17375,WP_000075011.1,,3621781,3622696,neg,,DMT family transporter,,,I5593_17375,COORDINATES: similar to AA sequence:RefSeq:YP_004997503.1
CDS_NZ_CP065432.1_3622731_3623481_neg,I5593_RS17380,WP_001118149.1,rlmB,3622731,3623481,neg,,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,,,I5593_17380,COORDINATES: similar to AA sequence:RefSeq:YP_004997502.1
CDS_NZ_CP065432.1_3623582_3623909_neg,I5593_RS17385,WP_000099685.1,,3623582,3623909,neg,,pyrimidine/purine nucleoside phosphorylase,,,I5593_17385,COORDINATES: similar to AA sequence:RefSeq:YP_004997501.1
CDS_NZ_CP065432.1_3623985_3625296_neg,I5593_RS17390,WP_000753285.1,,3623985,3625296,neg,,hypothetical protein,,,I5593_17390,COORDINATES: similar to AA sequence:RefSeq:YP_004997500.1
CDS_NZ_CP065432.1_3625410_3627078_pos,I5593_RS17395,WP_000955432.1,recN,3625410,3627078,pos,,DNA repair protein RecN,,,I5593_17395,COORDINATES: similar to AA sequence:RefSeq:WP_002132792.1
CDS_NZ_CP065432.1_3627185_3627740_pos,I5593_RS17400,WP_001979301.1,,3627185,3627740,pos,,YqgE/AlgH family protein,,,I5593_17400,COORDINATES: similar to AA sequence:RefSeq:YP_004997498.1
CDS_NZ_CP065432.1_3627739_3628180_pos,I5593_RS17405,WP_000127528.1,ruvX,3627739,3628180,pos,,Holliday junction resolvase RuvX,,,I5593_17405,COORDINATES: similar to AA sequence:RefSeq:YP_004997497.1
CDS_NZ_CP065432.1_3628236_3629238_neg,I5593_RS17410,WP_001072477.1,,3628236,3629238,neg,,HlyD family secretion protein,,,I5593_17410,COORDINATES: similar to AA sequence:RefSeq:YP_004997496.1
CDS_NZ_CP065432.1_3629277_3629484_neg,I5593_RS17415,WP_000503613.1,,3629277,3629484,neg,,DUF1656 domain-containing protein,,,I5593_17415,COORDINATES: similar to AA sequence:RefSeq:YP_004997495.1
CDS_NZ_CP065432.1_3629476_3631576_neg,I5593_RS17420,WP_000925021.1,,3629476,3631576,neg,,FUSC family protein,,,I5593_17420,COORDINATES: similar to AA sequence:RefSeq:YP_004997494.1
CDS_NZ_CP065432.1_3632071_3632845_pos,I5593_RS17425,WP_001018361.1,,3632071,3632845,pos,,transcriptional regulator,,,I5593_17425,COORDINATES: similar to AA sequence:RefSeq:YP_004997492.1
CDS_NZ_CP065432.1_3633039_3633651_neg,I5593_RS17430,WP_000171257.1,,3633039,3633651,neg,,alpha-ketoglutarate-dependent dioxygenase AlkB,,,I5593_17430,COORDINATES: similar to AA sequence:RefSeq:WP_006580945.1
CDS_NZ_CP065432.1_3633647_3634502_neg,I5593_RS17435,WP_001178159.1,,3633647,3634502,neg,,methylated-DNA--[protein]-cysteine S-methyltransferase,,2.1.1.63,I5593_17435,COORDINATES: similar to AA sequence:RefSeq:WP_002132891.1
CDS_NZ_CP065432.1_3634624_3635212_neg,I5593_RS17440,WP_000206941.1,pgsA,3634624,3635212,neg,,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,,2.7.8.5,I5593_17440,COORDINATES: similar to AA sequence:RefSeq:YP_004997488.1
CDS_NZ_CP065432.1_3635330_3636125_neg,I5593_RS17445,WP_000055167.1,,3635330,3636125,neg,,thioesterase family protein,,,I5593_17445,COORDINATES: similar to AA sequence:RefSeq:YP_004997487.1
CDS_NZ_CP065432.1_3636245_3638045_neg,I5593_RS17450,WP_012300759.1,uvrC,3636245,3638045,neg,,excinuclease ABC subunit UvrC,,3.1.25.-,I5593_17450,COORDINATES: similar to AA sequence:RefSeq:YP_004997486.1
CDS_NZ_CP065432.1_3638178_3638709_neg,I5593_RS17455,WP_000929586.1,,3638178,3638709,neg,,CHAP domain-containing protein,,,I5593_17455,COORDINATES: similar to AA sequence:RefSeq:YP_004997485.1
CDS_NZ_CP065432.1_3638848_3639220_pos,I5593_RS17460,WP_001092667.1,,3638848,3639220,pos,,hypothetical protein,,,I5593_17460,COORDINATES: similar to AA sequence:RefSeq:WP_001092666.1
CDS_NZ_CP065432.1_3639567_3640482_neg,I5593_RS17465,WP_000598899.1,lpxO,3639567,3640482,neg,,lipid A hydroxylase LpxO,,,I5593_17465,COORDINATES: similar to AA sequence:RefSeq:WP_000598894.1
CDS_NZ_CP065432.1_3641053_3643207_pos,I5593_RS17470,WP_000580938.1,fadB,3641053,3643207,pos,,fatty acid oxidation complex subunit alpha FadB,,,I5593_17470,COORDINATES: similar to AA sequence:RefSeq:YP_004997480.1
CDS_NZ_CP065432.1_3643219_3644392_pos,I5593_RS17475,WP_000212712.1,fadA,3643219,3644392,pos,,acetyl-CoA C-acyltransferase FadA,,2.3.1.16,I5593_17475,COORDINATES: similar to AA sequence:RefSeq:WP_000212712.1
CDS_NZ_CP065432.1_3644435_3644927_neg,I5593_RS17480,WP_001010132.1,,3644435,3644927,neg,,hypothetical protein,,,I5593_17480,COORDINATES: similar to AA sequence:RefSeq:WP_001010064.1
CDS_NZ_CP065432.1_3645164_3645812_neg,I5593_RS17485,WP_074162217.1,,3645164,3645812,neg,,serine hydrolase family protein,,,I5593_17485,COORDINATES: similar to AA sequence:RefSeq:YP_004997476.1
CDS_NZ_CP065432.1_3645883_3646249_pos,I5593_RS17490,WP_001046658.1,,3645883,3646249,pos,,MerR family transcriptional regulator,,,I5593_17490,COORDINATES: similar to AA sequence:RefSeq:WP_001046655.1
CDS_NZ_CP065432.1_3646270_3647029_neg,I5593_RS17495,WP_001255246.1,,3646270,3647029,neg,,hypothetical protein,,,I5593_17495,COORDINATES: similar to AA sequence:RefSeq:YP_004997474.1
CDS_NZ_CP065432.1_3647206_3647911_pos,I5593_RS17500,WP_001261850.1,,3647206,3647911,pos,,DsbA family oxidoreductase,,,I5593_17500,COORDINATES: similar to AA sequence:RefSeq:WP_001261848.1
CDS_NZ_CP065432.1_3648269_3649409_pos,I5593_RS17505,WP_000846675.1,,3648269,3649409,pos,,hypothetical protein,,,I5593_17505,COORDINATES: similar to AA sequence:RefSeq:YP_004997472.1
CDS_NZ_CP065432.1_3649530_3650433_pos,I5593_RS17510,WP_001984552.1,,3649530,3650433,pos,,hypothetical protein,,,I5593_17510,COORDINATES: similar to AA sequence:RefSeq:YP_004997471.1
CDS_NZ_CP065432.1_3650516_3652436_neg,I5593_RS17515,WP_001294941.1,htpG,3650516,3652436,neg,,molecular chaperone HtpG,,,I5593_17515,COORDINATES: similar to AA sequence:RefSeq:YP_004997470.1
CDS_NZ_CP065432.1_3652538_3652892_neg,I5593_RS17520,WP_001080202.1,,3652538,3652892,neg,,DUF1311 domain-containing protein,,,I5593_17520,COORDINATES: similar to AA sequence:RefSeq:YP_004997469.1
CDS_NZ_CP065432.1_3653076_3653667_neg,I5593_RS17525,WP_000475288.1,,3653076,3653667,neg,,outer membrane beta-barrel protein,,,I5593_17525,COORDINATES: similar to AA sequence:RefSeq:YP_004997468.1
CDS_NZ_CP065432.1_3653992_3655417_neg,I5593_RS17530,WP_000994938.1,,3653992,3655417,neg,,TRAP transporter large permease subunit,,,I5593_17530,COORDINATES: similar to AA sequence:RefSeq:YP_004997467.1
CDS_NZ_CP065432.1_3655521_3656400_neg,I5593_RS17535,WP_001984558.1,,3655521,3656400,neg,,alpha/beta fold hydrolase,,,I5593_17535,COORDINATES: similar to AA sequence:RefSeq:YP_004997466.1
CDS_NZ_CP065432.1_3656517_3657015_pos,I5593_RS17540,WP_000996189.1,,3656517,3657015,pos,,DUF4442 domain-containing protein,,,I5593_17540,COORDINATES: similar to AA sequence:RefSeq:WP_005133322.1
CDS_NZ_CP065432.1_3657043_3657400_neg,I5593_RS17545,WP_001034851.1,,3657043,3657400,neg,,hypothetical protein,,,I5593_17545,COORDINATES: similar to AA sequence:RefSeq:YP_004997464.1
CDS_NZ_CP065432.1_3657613_3657979_neg,I5593_RS17550,WP_000738603.1,,3657613,3657979,neg,,hypothetical protein,,,I5593_17550,COORDINATES: similar to AA sequence:RefSeq:YP_004997463.1
CDS_NZ_CP065432.1_3658145_3662339_neg,I5593_RS17555,WP_197327529.1,rpoC,3658145,3662339,neg,,DNA-directed RNA polymerase subunit beta',,2.7.7.6,I5593_17555,COORDINATES: similar to AA sequence:RefSeq:YP_004997462.1
CDS_NZ_CP065432.1_3662425_3666514_neg,I5593_RS17560,WP_000331899.1,rpoB,3662425,3666514,neg,,DNA-directed RNA polymerase subunit beta,,2.7.7.6,I5593_17560,COORDINATES: similar to AA sequence:RefSeq:WP_004729307.1
CDS_NZ_CP065432.1_3666819_3667191_neg,I5593_RS17565,WP_001229360.1,rplL,3666819,3667191,neg,,50S ribosomal protein L7/L12,,,I5593_17565,COORDINATES: similar to AA sequence:RefSeq:YP_004997459.1
CDS_NZ_CP065432.1_3667233_3667740_neg,I5593_RS17570,WP_001196213.1,rplJ,3667233,3667740,neg,,50S ribosomal protein L10,,,I5593_17570,COORDINATES: similar to AA sequence:RefSeq:YP_004997458.1
CDS_NZ_CP065432.1_3668059_3668755_neg,I5593_RS17575,WP_001096694.1,rplA,3668059,3668755,neg,,50S ribosomal protein L1,,,I5593_17575,COORDINATES: similar to AA sequence:RefSeq:WP_001096693.1
CDS_NZ_CP065432.1_3668758_3669187_neg,I5593_RS17580,WP_001074682.1,rplK,3668758,3669187,neg,,50S ribosomal protein L11,,,I5593_17580,COORDINATES: similar to AA sequence:RefSeq:YP_004997456.1
CDS_NZ_CP065432.1_3669295_3669829_neg,I5593_RS17585,WP_000832994.1,nusG,3669295,3669829,neg,,transcription termination/antitermination protein NusG,,,I5593_17585,COORDINATES: similar to AA sequence:RefSeq:YP_004997455.1
CDS_NZ_CP065432.1_3669836_3670277_neg,I5593_RS17590,WP_000063880.1,secE,3669836,3670277,neg,,preprotein translocase subunit SecE,,,I5593_17590,COORDINATES: similar to AA sequence:RefSeq:YP_004997454.1
CDS_NZ_CP065432.1_3670488_3671679_neg,I5593_RS17600,WP_001029610.1,tuf,3670488,3671679,neg,,elongation factor Tu,,,I5593_17600,COORDINATES: similar to AA sequence:RefSeq:YP_004994400.1
CDS_NZ_CP065432.1_3672357_3673851_neg,I5593_RS17625,WP_000209091.1,trpE,3672357,3673851,neg,,anthranilate synthase component I,,4.1.3.27,I5593_17625,COORDINATES: similar to AA sequence:RefSeq:YP_004997452.1
CDS_NZ_CP065432.1_3673959_3674628_neg,I5593_RS17630,WP_000109461.1,,3673959,3674628,neg,,phosphoglycolate phosphatase,,3.1.3.18,I5593_17630,COORDINATES: similar to AA sequence:RefSeq:YP_004997451.1
CDS_NZ_CP065432.1_3674693_3675323_neg,I5593_RS17635,WP_000219966.1,,3674693,3675323,neg,,FHA domain-containing protein,,,I5593_17635,COORDINATES: similar to AA sequence:RefSeq:YP_004997450.1
CDS_NZ_CP065432.1_3675363_3677634_neg,I5593_RS17640,WP_001196431.1,gspD,3675363,3677634,neg,,type II secretion system secretin GspD,,,I5593_17640,COORDINATES: similar to AA sequence:RefSeq:WP_001196427.1
CDS_NZ_CP065432.1_3677675_3678512_neg,I5593_RS17645,WP_000870031.1,,3677675,3678512,neg,,general secretion pathway protein,,,I5593_17645,COORDINATES: similar to AA sequence:RefSeq:YP_004997448.1
