,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_AP022509.1_4319830_4320214_neg,STN0717ENT60_40360,BBW33113.1,rplQ,4319830,4320214,neg,,50S ribosomal protein L17,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4320254_4321244_neg,STN0717ENT60_40370,BBW33114.1,rpoA,4320254,4321244,neg,,DNA-directed RNA polymerase subunit alpha,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4321269_4321890_neg,STN0717ENT60_40380,BBW33115.1,rpsD,4321269,4321890,neg,,30S ribosomal protein S4,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4321958_4322339_pos,STN0717ENT60_40390,BBW33116.1,,4321958,4322339,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4322328_4322685_neg,STN0717ENT60_40400,BBW33117.1,rpsM,4322328,4322685,neg,,30S ribosomal protein S13,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4322979_4324311_neg,STN0717ENT60_40410,BBW33118.1,secY,4322979,4324311,neg,,protein translocase subunit SecY,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4324318_4324753_neg,STN0717ENT60_40420,BBW33119.1,rplO,4324318,4324753,neg,,50S ribosomal protein L15,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4324756_4324936_neg,STN0717ENT60_40430,BBW33120.1,rpmD,4324756,4324936,neg,,50S ribosomal protein L30,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4324942_4325443_neg,STN0717ENT60_40440,BBW33121.1,rpsE,4324942,4325443,neg,,30S ribosomal protein S5,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4325457_4325811_neg,STN0717ENT60_40450,BBW33122.1,rplR,4325457,4325811,neg,,50S ribosomal protein L18,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4325820_4326354_neg,STN0717ENT60_40460,BBW33123.1,rplF,4325820,4326354,neg,,50S ribosomal protein L6,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4326366_4326759_neg,STN0717ENT60_40470,BBW33124.1,rpsH,4326366,4326759,neg,,30S ribosomal protein S8,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4326789_4327095_neg,STN0717ENT60_40480,BBW33125.1,rpsN,4326789,4327095,neg,,30S ribosomal protein S14,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4327109_4327649_neg,STN0717ENT60_40490,BBW33126.1,rplE,4327109,4327649,neg,,50S ribosomal protein L5,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4327663_4327978_neg,STN0717ENT60_40500,BBW33127.1,rplX,4327663,4327978,neg,,50S ribosomal protein L24,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4327988_4328360_neg,STN0717ENT60_40510,BBW33128.1,rplN,4327988,4328360,neg,,50S ribosomal protein L14,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4328526_4328781_neg,STN0717ENT60_40520,BBW33129.1,rpsQ,4328526,4328781,neg,,30S ribosomal protein S17,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4328780_4328972_neg,STN0717ENT60_40530,BBW33130.1,rpmC,4328780,4328972,neg,,50S ribosomal protein L29,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4328971_4329382_neg,STN0717ENT60_40540,BBW33131.1,rplP,4328971,4329382,neg,,50S ribosomal protein L16,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4329394_4330096_neg,STN0717ENT60_40550,BBW33132.1,rpsC,4329394,4330096,neg,,30S ribosomal protein S3,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4330113_4330446_neg,STN0717ENT60_40560,BBW33133.1,rplV,4330113,4330446,neg,,50S ribosomal protein L22,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4330460_4330739_neg,STN0717ENT60_40570,BBW33134.1,rpsS,4330460,4330739,neg,,30S ribosomal protein S19,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4330755_4331577_neg,STN0717ENT60_40580,BBW33135.1,rplB,4330755,4331577,neg,,50S ribosomal protein L2,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4331594_4331897_neg,STN0717ENT60_40590,BBW33136.1,rplW,4331594,4331897,neg,,50S ribosomal protein L23,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4331893_4332499_neg,STN0717ENT60_40600,BBW33137.1,rplD,4331893,4332499,neg,,50S ribosomal protein L4,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4332509_4333139_neg,STN0717ENT60_40610,BBW33138.1,rplC,4332509,4333139,neg,,50S ribosomal protein L3,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4333171_4333483_neg,STN0717ENT60_40620,BBW33139.1,rpsJ,4333171,4333483,neg,,30S ribosomal protein S10,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4333863_4334337_pos,STN0717ENT60_40630,BBW33140.1,,4333863,4334337,pos,,leader peptidase HopD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4334320_4334797_neg,STN0717ENT60_40640,BBW33141.1,,4334320,4334797,neg,,bacterioferritin,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4334869_4335064_neg,STN0717ENT60_40650,BBW33142.1,,4334869,4335064,neg,,bacterioferritin-associated ferredoxin,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4335242_4336427_neg,STN0717ENT60_40660,BBW33143.1,tuf,4335242,4336427,neg,,elongation factor Tu,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4336496_4338611_neg,STN0717ENT60_40670,BBW33144.1,fusA,4336496,4338611,neg,,elongation factor G,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4338707_4339178_neg,STN0717ENT60_40680,BBW33145.1,rpsG,4338707,4339178,neg,,30S ribosomal protein S7,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4339274_4339649_neg,STN0717ENT60_40690,BBW33146.1,rpsL,4339274,4339649,neg,,30S ribosomal protein S12,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4339773_4340061_neg,STN0717ENT60_40700,BBW33147.1,tusB,4339773,4340061,neg,,protein TusB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4340068_4340428_neg,STN0717ENT60_40710,BBW33148.1,tusC,4340068,4340428,neg,,protein TusC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4340427_4340814_neg,STN0717ENT60_40720,BBW33149.1,tusD,4340427,4340814,neg,,sulfurtransferase TusD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4340813_4341536_neg,STN0717ENT60_40730,BBW33150.1,,4340813,4341536,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4341703_4342522_neg,STN0717ENT60_40740,BBW33151.1,,4341703,4342522,neg,,peptidyl-prolyl cis-trans isomerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4342760_4342979_pos,STN0717ENT60_40750,BBW33152.1,slyX,4342760,4342979,pos,,protein SlyX,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4343030_4343621_neg,STN0717ENT60_40760,BBW33153.1,slyD,4343030,4343621,neg,,peptidyl-prolyl cis-trans isomerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4343715_4343916_neg,STN0717ENT60_40770,BBW33154.1,,4343715,4343916,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4343929_4345735_neg,STN0717ENT60_40780,BBW33155.1,kefB,4343929,4345735,neg,,glutathione-regulated potassium-efflux system protein KefB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4345734_4346286_neg,STN0717ENT60_40790,BBW33156.1,kefG,4345734,4346286,neg,,glutathione-regulated potassium-efflux system ancillary protein KefG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4346418_4348323_pos,STN0717ENT60_40800,BBW33157.1,,4346418,4348323,pos,,ABC transporter ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4348338_4349271_pos,STN0717ENT60_40810,BBW33158.1,,4348338,4349271,pos,,LysR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4349356_4350253_neg,STN0717ENT60_40820,BBW33159.1,,4349356,4350253,neg,,malonyl CoA-acyl carrier protein transacylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4350252_4350870_neg,STN0717ENT60_40830,BBW33160.1,,4350252,4350870,neg,,malonate decarboxylase holo-ACP synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4350872_4351832_neg,STN0717ENT60_40840,BBW33161.1,,4350872,4351832,neg,,transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4351955_4352759_neg,STN0717ENT60_40850,BBW33162.1,,4351955,4352759,neg,,biotin-independent malonate decarboxylase subunit gamma,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4352755_4353589_neg,STN0717ENT60_40860,BBW33163.1,,4352755,4353589,neg,,biotin-independent malonate decarboxylase subunit beta,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4353581_4353881_neg,STN0717ENT60_40870,BBW33164.1,mdcC,4353581,4353881,neg,,malonate decarboxylase acyl carrier protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4353890_4354748_neg,STN0717ENT60_40880,BBW33165.1,mdcB,4353890,4354748,neg,,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4354747_4356403_neg,STN0717ENT60_40890,BBW33166.1,,4354747,4356403,neg,,malonate decarboxylase subunit alpha,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4356631_4357651_pos,STN0717ENT60_40900,BBW33167.1,,4356631,4357651,pos,,hydrolase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4357650_4357869_pos,STN0717ENT60_40910,BBW33168.1,,4357650,4357869,pos,,UPF0270 protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4357899_4358769_pos,STN0717ENT60_40920,BBW33169.1,,4357899,4358769,pos,,phosphoribulokinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4358863_4359268_neg,STN0717ENT60_40930,BBW33170.1,,4358863,4359268,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4359578_4360211_pos,STN0717ENT60_40940,BBW33171.1,,4359578,4360211,pos,,cAMP-activated global transcriptional regulator CRP,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4360268_4362362_pos,STN0717ENT60_40950,BBW33172.1,,4360268,4362362,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4362358_4363579_neg,STN0717ENT60_40960,BBW33173.1,argD,4362358,4363579,neg,,acetylornithine/succinyldiaminopimelate aminotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4363666_4364230_neg,STN0717ENT60_40970,BBW33174.1,,4363666,4364230,neg,,glutamine amidotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4364260_4364845_neg,STN0717ENT60_40980,BBW33175.1,,4364260,4364845,neg,,cell filamentation protein Fic,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4364950_4365523_neg,STN0717ENT60_40990,BBW33176.1,,4364950,4365523,neg,,peptidyl-prolyl cis-trans isomerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4365801_4366986_pos,STN0717ENT60_41000,BBW33177.1,tsgA,4365801,4366986,pos,,protein TsgA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4367246_4369790_pos,STN0717ENT60_41010,BBW33178.1,,4367246,4369790,pos,,nitrite reductase large subunit,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4369786_4370113_pos,STN0717ENT60_41020,BBW33179.1,,4369786,4370113,pos,,nitrite reductase small subunit,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4370247_4371621_pos,STN0717ENT60_41030,BBW33180.1,cysG,4370247,4371621,pos,,siroheme synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4371763_4371934_pos,STN0717ENT60_41040,BBW33181.1,,4371763,4371934,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4372071_4373076_neg,STN0717ENT60_41050,BBW33182.1,trpS,4372071,4373076,neg,,tryptophan--tRNA ligase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4373068_4373830_neg,STN0717ENT60_41060,BBW33183.1,gph,4373068,4373830,neg,,phosphoglycolate phosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4373822_4374500_neg,STN0717ENT60_41070,BBW33184.1,,4373822,4374500,neg,,ribulose-phosphate 3-epimerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4374539_4375352_neg,STN0717ENT60_41080,BBW33185.1,,4374539,4375352,neg,,site-specific DNA-methyltransferase (adenine-specific),,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4375419_4376724_neg,STN0717ENT60_41090,BBW33186.1,damX,4375419,4376724,neg,,cell division protein DamX,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4376816_4377905_neg,STN0717ENT60_41100,BBW33187.1,aroB,4376816,4377905,neg,,3-dehydroquinate synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4377962_4378484_neg,STN0717ENT60_41110,BBW33188.1,aroK,4377962,4378484,neg,,shikimate kinase 1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4378510_4378771_neg,STN0717ENT60_41120,BBW33189.1,,4378510,4378771,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4378770_4380009_neg,STN0717ENT60_41130,BBW33190.1,hofQ,4378770,4380009,neg,,DNA transporter HofQ,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4380314_4380767_neg,STN0717ENT60_41140,BBW33191.1,,4380314,4380767,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4380770_4381262_neg,STN0717ENT60_41150,BBW33192.1,,4380770,4381262,neg,,pilus assembly protein HofN,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4381261_4382035_neg,STN0717ENT60_41160,BBW33193.1,,4381261,4382035,neg,,pilus assembly protein HofM,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4382155_4384708_pos,STN0717ENT60_41170,BBW33194.1,,4382155,4384708,pos,,carboxypeptidase/penicillin-binding protein 1A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4384802_4385363_neg,STN0717ENT60_41180,BBW33195.1,,4384802,4385363,neg,,ADP compounds hydrolase NudE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4385690_4387829_pos,STN0717ENT60_41190,BBW33196.1,,4385690,4387829,pos,,intracellular growth attenuator protein IgaA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4387893_4388577_pos,STN0717ENT60_41200,BBW33197.1,,4387893,4388577,pos,,GMP/IMP nucleotidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4388573_4388975_pos,STN0717ENT60_41210,BBW33198.1,,4388573,4388975,pos,,heat shock protein 15,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4388999_4389878_pos,STN0717ENT60_41220,BBW33199.1,hslO,4388999,4389878,pos,,33 kDa chaperonin,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4390000_4391758_neg,STN0717ENT60_41230,BBW33200.1,,4390000,4391758,neg,,DUF4153 domain-containing protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4392134_4393751_pos,STN0717ENT60_41240,BBW33201.1,pckA,4392134,4393751,pos,,phosphoenolpyruvate carboxykinase [ATP],,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4393845_4395192_neg,STN0717ENT60_41250,BBW33202.1,,4393845,4395192,neg,,two-component sensor histidine kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4395188_4395908_neg,STN0717ENT60_41260,BBW33203.1,ompR,4395188,4395908,neg,,transcriptional regulatory protein OmpR,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4396136_4396610_pos,STN0717ENT60_41270,BBW33204.1,greB,4396136,4396610,pos,,transcription elongation factor GreB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4396697_4399028_pos,STN0717ENT60_41280,BBW33205.1,,4396697,4399028,pos,,transcription accessory protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4399347_4399575_pos,STN0717ENT60_41290,BBW33206.1,,4399347,4399575,pos,,iron transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4399605_4401924_pos,STN0717ENT60_41300,BBW33207.1,,4399605,4401924,pos,,ferrous iron transport protein B,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4401935_4402172_pos,STN0717ENT60_41310,BBW33208.1,feoC,4401935,4402172,pos,,putative [Fe-S]-dependent transcriptional repressor,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4402146_4402929_neg,STN0717ENT60_41320,BBW33209.1,bioH,4402146,4402929,neg,,pimeloyl-[acyl-carrier protein] methyl ester esterase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4402965_4403646_pos,STN0717ENT60_41330,BBW33210.1,,4402965,4403646,pos,,DNA utilization protein GntX,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4403707_4404283_pos,STN0717ENT60_41340,BBW33211.1,nfuA,4403707,4404283,pos,,Fe/S biogenesis protein NfuA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4404677_4405994_pos,STN0717ENT60_41350,BBW33212.1,,4404677,4405994,pos,,gluconate transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4406105_4408184_neg,STN0717ENT60_41360,BBW33213.1,,4406105,4408184,neg,,4-alpha-glucanotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4408193_4410587_neg,STN0717ENT60_41370,BBW33214.1,,4408193,4410587,neg,,"alpha-1,4 glucan phosphorylase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4411159_4413865_pos,STN0717ENT60_41380,BBW33215.1,malT,4411159,4413865,pos,,HTH-type transcriptional regulator MalT,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4413963_4414722_neg,STN0717ENT60_41390,BBW33216.1,,4413963,4414722,neg,,DeoR/GlpR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4414738_4415569_neg,STN0717ENT60_41400,BBW33217.1,glpG,4414738,4415569,neg,,rhomboid protease GlpG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4415616_4415949_neg,STN0717ENT60_41410,BBW33218.1,glpE,4415616,4415949,neg,,thiosulfate sulfurtransferase GlpE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4416234_4417743_pos,STN0717ENT60_41420,BBW33219.1,,4416234,4417743,pos,,glycerol-3-phosphate dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4417830_4420278_neg,STN0717ENT60_41430,BBW33220.1,,4417830,4420278,neg,,"alpha-1,4 glucan phosphorylase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4420296_4421730_neg,STN0717ENT60_41440,BBW33221.1,glgA,4420296,4421730,neg,,glycogen synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4421729_4423025_neg,STN0717ENT60_41450,BBW33222.1,glgC,4421729,4423025,neg,,glucose-1-phosphate adenylyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4423042_4425016_neg,STN0717ENT60_41460,BBW33223.1,glgX,4423042,4425016,neg,,glycogen debranching enzyme,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4425012_4427199_neg,STN0717ENT60_41470,BBW33224.1,glgB,4425012,4427199,neg,,"1,4-alpha-glucan branching enzyme GlgB",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4427438_4428542_neg,STN0717ENT60_41480,BBW33225.1,asd,4427438,4428542,neg,,aspartate-semialdehyde dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4428720_4429314_pos,STN0717ENT60_41490,BBW33226.1,,4428720,4429314,pos,,UPF0056 inner membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4429501_4429948_neg,STN0717ENT60_41500,BBW33227.1,,4429501,4429948,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4430313_4431654_neg,STN0717ENT60_41510,BBW33228.1,,4430313,4431654,neg,,gluconate transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4431657_4432185_neg,STN0717ENT60_41520,BBW33229.1,gntK,4431657,4432185,neg,,gluconokinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4432311_4433307_neg,STN0717ENT60_41530,BBW33230.1,,4432311,4433307,neg,,LacI family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4433398_4434094_neg,STN0717ENT60_41540,BBW33231.1,,4433398,4434094,neg,,"quercetin 2,3-dioxygenase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4434217_4435255_neg,STN0717ENT60_41550,BBW33232.1,yhhX,4434217,4435255,neg,,oxidoreductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4435566_4436055_pos,STN0717ENT60_41560,BBW33233.1,,4435566,4436055,pos,,N-acetyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4436142_4437888_neg,STN0717ENT60_41570,BBW33234.1,,4436142,4437888,neg,,gamma-glutamyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4438010_4438382_pos,STN0717ENT60_41580,BBW33235.1,,4438010,4438382,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4438371_4439112_neg,STN0717ENT60_41590,BBW33236.1,,4438371,4439112,neg,,glycerophosphoryl diester phosphodiesterase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4439108_4440179_neg,STN0717ENT60_41600,BBW33237.1,ugpC,4439108,4440179,neg,,sn-glycerol-3-phosphate import ATP-binding protein UgpC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4440180_4441026_neg,STN0717ENT60_41610,BBW33238.1,ugpE,4440180,4441026,neg,,sn-glycerol-3-phosphate transport system permease protein UgpE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4441022_4441910_neg,STN0717ENT60_41620,BBW33239.1,,4441022,4441910,neg,,glycerol-3-phosphate transporter permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4442067_4443384_neg,STN0717ENT60_41630,BBW33240.1,,4442067,4443384,neg,,sn-glycerol-3-phosphate ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4443631_4444345_neg,STN0717ENT60_41640,BBW33241.1,,4443631,4444345,neg,,high-affinity branched-chain amino acid transport ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4444346_4445111_neg,STN0717ENT60_41650,BBW33242.1,,4444346,4445111,neg,,ABC transporter ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4445107_4446385_neg,STN0717ENT60_41660,BBW33243.1,,4445107,4446385,neg,,branched-chain amino acid ABC transporter permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4446381_4447308_neg,STN0717ENT60_41670,BBW33244.1,,4446381,4447308,neg,,branched-chain amino acid ABC transporter permease LivH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4447354_4448464_neg,STN0717ENT60_41680,BBW33245.1,,4447354,4448464,neg,,branched chain amino acid ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4448888_4449272_pos,STN0717ENT60_41690,BBW33246.1,panM,4448888,4449272,pos,,PanD maturation factor,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4449434_4450529_neg,STN0717ENT60_41700,BBW33247.1,,4449434,4450529,neg,,branched chain amino acid ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4450732_4451998_neg,STN0717ENT60_41710,BBW33248.1,,4450732,4451998,neg,,aspartate aminotransferase family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4452134_4452992_neg,STN0717ENT60_41720,BBW33249.1,rpoH,4452134,4452992,neg,,RNA polymerase sigma factor RpoH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_4453242_4454298_neg,STN0717ENT60_41730,BBW33250.1,,4453242,4454298,neg,,cell division protein FtsX,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
